ponderado,gap_total,pct_dotacao,pct_coeficiente,se_coeficiente,n_brancos,n_negros
False,0.42548131942749023,83.80019852393363,16.199503509950368,0.010437300378333125,3259516,4434682
True,0.4150173151783223,85.88925081445562,18.31304301623057,0.013299190707576045,3259516,4434682
